file,line,detail
cutter.c,110,add, task_id,137, successor_cnt,1, successor_id, 138
cutter.c,110,add, task_id,138, successor_cnt,1, successor_id, 139
cutter.c,68,ready_cnt[0],7
cutter.c,110,add, task_id,140, successor_cnt,1, successor_id, 141
cutter.c,110,add, task_id,141, successor_cnt,1, successor_id, 142
cutter.c,110,add, task_id,142, successor_cnt,1, successor_id, 143
cutter.c,68,ready_cnt[0],8
cutter.c,110,add, task_id,144, successor_cnt,1, successor_id, 145
cutter.c,110,add, task_id,145, successor_cnt,1, successor_id, 146
cutter.c,110,add, task_id,146, successor_cnt,1, successor_id, 147
cutter.c,68,ready_cnt[0],9
cutter.c,143,batch_enqueue,0,cnt,9,first,78,shared
cutter.c,143,batch_enqueue,1,cnt,8,first,43,shared
cutter.c,172,completed,task_id,62,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,62, successor_id,63, predecessor_cnt,0
cutter.c,68,ready_cnt[1],1
cutter.c,172,completed,task_id,66,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,66, successor_id,67, predecessor_cnt,0
cutter.c,68,ready_cnt[1],2
cutter.c,172,completed,task_id,70,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,70, successor_id,71, predecessor_cnt,0
cutter.c,68,ready_cnt[1],3
cutter.c,172,completed,task_id,74,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,74, successor_id,75, predecessor_cnt,0
cutter.c,68,ready_cnt[1],4
cutter.c,172,completed,task_id,116,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,116, successor_id,117, predecessor_cnt,0
cutter.c,68,ready_cnt[1],5
cutter.c,172,completed,task_id,120,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,120, successor_id,121, predecessor_cnt,0
cutter.c,68,ready_cnt[1],6
cutter.c,172,completed,task_id,124,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,124, successor_id,125, predecessor_cnt,0
cutter.c,68,ready_cnt[1],7
cutter.c,172,completed,task_id,128,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,128, successor_id,129, predecessor_cnt,0
cutter.c,68,ready_cnt[1],8
cutter.c,172,completed,task_id,35,type,1, successor_cnt,0
cutter.c,172,completed,task_id,39,type,1, successor_cnt,0
cutter.c,172,completed,task_id,93,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,93, successor_id,94, predecessor_cnt,0
cutter.c,68,ready_cnt[0],1
cutter.c,172,completed,task_id,97,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,97, successor_id,98, predecessor_cnt,0
cutter.c,68,ready_cnt[0],2
cutter.c,172,completed,task_id,101,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,101, successor_id,102, predecessor_cnt,0
cutter.c,68,ready_cnt[0],3
cutter.c,172,completed,task_id,78,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,78, successor_id,79, predecessor_cnt,0
cutter.c,68,ready_cnt[1],9
cutter.c,172,completed,task_id,82,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,82, successor_id,83, predecessor_cnt,0
cutter.c,68,ready_cnt[1],10
cutter.c,172,completed,task_id,86,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,86, successor_id,87, predecessor_cnt,0
cutter.c,68,ready_cnt[1],11
cutter.c,172,completed,task_id,90,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,90, successor_id,91, predecessor_cnt,0
cutter.c,68,ready_cnt[1],12
cutter.c,110,add, task_id,148, successor_cnt,1, successor_id, 149
cutter.c,110,add, task_id,149, successor_cnt,1, successor_id, 150
cutter.c,110,add, task_id,150, successor_cnt,1, successor_id, 151
cutter.c,68,ready_cnt[0],4
cutter.c,110,add, task_id,152, successor_cnt,1, successor_id, 153
cutter.c,110,add, task_id,153, successor_cnt,1, successor_id, 154
cutter.c,110,add, task_id,154, successor_cnt,1, successor_id, 155
cutter.c,68,ready_cnt[0],5
cutter.c,110,add, task_id,156, successor_cnt,1, successor_id, 157
cutter.c,110,add, task_id,157, successor_cnt,1, successor_id, 158
cutter.c,110,add, task_id,158, successor_cnt,1, successor_id, 159
cutter.c,68,ready_cnt[0],6
cutter.c,110,add, task_id,160, successor_cnt,1, successor_id, 161
cutter.c,143,batch_enqueue,0,cnt,6,first,94,shared
cutter.c,143,batch_enqueue,1,cnt,12,first,63,shared
cutter.c,172,completed,task_id,132,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,132, successor_id,133, predecessor_cnt,0
cutter.c,68,ready_cnt[1],1
cutter.c,172,completed,task_id,136,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,136, successor_id,137, predecessor_cnt,0
cutter.c,68,ready_cnt[1],2
cutter.c,172,completed,task_id,140,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,140, successor_id,141, predecessor_cnt,0
cutter.c,68,ready_cnt[1],3
cutter.c,172,completed,task_id,144,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,144, successor_id,145, predecessor_cnt,0
cutter.c,68,ready_cnt[1],4
cutter.c,172,completed,task_id,148,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,148, successor_id,149, predecessor_cnt,0
cutter.c,68,ready_cnt[1],5
cutter.c,172,completed,task_id,43,type,1, successor_cnt,0
cutter.c,172,completed,task_id,47,type,1, successor_cnt,0
cutter.c,172,completed,task_id,51,type,1, successor_cnt,0
cutter.c,172,completed,task_id,55,type,1, successor_cnt,0
cutter.c,172,completed,task_id,59,type,1, successor_cnt,0
cutter.c,172,completed,task_id,105,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,105, successor_id,106, predecessor_cnt,0
cutter.c,68,ready_cnt[0],1
cutter.c,172,completed,task_id,109,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,109, successor_id,110, predecessor_cnt,0
cutter.c,68,ready_cnt[0],2
cutter.c,172,completed,task_id,113,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,113, successor_id,114, predecessor_cnt,0
cutter.c,68,ready_cnt[0],3
cutter.c,172,completed,task_id,94,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,94, successor_id,95, predecessor_cnt,0
cutter.c,68,ready_cnt[1],6
cutter.c,172,completed,task_id,98,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,98, successor_id,99, predecessor_cnt,0
cutter.c,68,ready_cnt[1],7
cutter.c,172,completed,task_id,102,type,0, successor_cnt,1
